Month/Year: 05/2013
Station Location: LOS ANGELES INTERNATIONAL AIRPORT (23174)
Lat: 33.938
Lon: -118.388
Elev: 97 ft. above sea level
WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
23174,20130510,0353,11,FEW010 SCT220, ,10.00, , , ,61, ,16.1, ,59, ,14.8, ,57, ,13.9, , 87, , 3, ,140, , , ,29.71, , , , , ,30.06, ,AA, , , ,30.06, 
23174,20130510,0453,11,FEW015 SCT150 SCT220, , 7.00, ,BCFG, ,60, ,15.6, ,58, ,14.2, ,56, ,13.3, , 87, , 5, ,060, , , ,29.71, , , , , ,30.06, ,AA, , , ,30.06, 
23174,20130510,0553,11,FEW013 SCT200, , 6.00, ,BCFG BR, ,61, ,16.1, ,59, ,14.8, ,57, ,13.9, , 87, , 6, ,080, , , ,29.73, , , , , ,30.07, ,AA, , , ,30.08, 
23174,20130510,0653,11,FEW015 SCT200, , 6.00, ,HZ, ,64, ,17.8, ,60, ,15.5, ,57, ,13.9, , 78, , 5, ,100, , , ,29.73, , , , , ,30.08, ,AA, , , ,30.08, 
23174,20130510,0744,11,SCT012 BKN017, , 6.00, ,HZ, ,64, ,18.0, ,60, ,15.5, ,57, ,14.0, , 78, , 3, ,150, , , ,29.74, , , , , ,M, ,SP, , , ,30.09, 
23174,20130510,0753,11,SCT012 BKN017 BKN200, , 6.00, ,HZ, ,65, ,18.3, ,60, ,15.7, ,57, ,13.9, , 75, , 0, ,000, , , ,29.74, , , , , ,30.08, ,AA, , , ,30.09, 
23174,20130510,0851,11,FEW012 SCT020 BKN200, , 6.00, ,HZ, ,68, ,20.0, ,62, ,16.4, ,57, ,14.0, , 68, ,11, ,250, , , ,29.75, , , , , ,M, ,SP, , , ,30.10, 
23174,20130510,0853,11,FEW012 SCT020 BKN200, , 6.00, ,HZ, ,68, ,20.0, ,62, ,16.4, ,57, ,13.9, , 68, ,10, ,260, , , ,29.75, , , , , ,30.09, ,AA, , , ,30.10, 
23174,20130510,0953,11,SCT018 SCT020 BKN200, , 7.00, , , ,67, ,19.4, ,61, ,15.8, ,56, ,13.3, , 68, ,10, ,260, ,21, ,29.75, , , , , ,30.09, ,AA, , , ,30.10, 
23174,20130510,1053,11,FEW018 SCT027 SCT200, , 8.00, , , ,68, ,20.0, ,61, ,16.1, ,56, ,13.3, , 66, , 9, ,260, , , ,29.75, , , , , ,30.09, ,AA, , , ,30.10, 
23174,20130510,1153,11,FEW027 SCT250, , 9.00, , , ,68, ,20.0, ,62, ,16.4, ,57, ,13.9, , 68, , 9, ,260, , , ,29.73, , , , , ,30.07, ,AA, , , ,30.08, 
23174,20130510,1253,11,FEW030 SCT250, ,10.00, , , ,69, ,20.6, ,62, ,16.6, ,57, ,13.9, , 66, ,14, ,270, , , ,29.72, , , , , ,30.06, ,AA, , , ,30.07, 
23174,20130510,1348,11,FEW009 SCT035, ,10.00, , , ,70, ,21.0, ,62, ,16.8, ,57, ,14.0, , 64, ,14, ,250, , , ,29.70, , , , , ,M, ,SP, , , ,30.05, 
23174,20130510,1353,11,FEW009 SCT035, ,10.00, , , ,70, ,21.1, ,62, ,16.8, ,57, ,13.9, , 64, ,14, ,250, , , ,29.70, , , , , ,30.04, ,AA, , , ,30.05, 
23174,20130510,1453,11,FEW010 SCT040, ,10.00, , , ,70, ,21.1, ,63, ,17.1, ,58, ,14.4, , 66, ,15, ,260, , , ,29.68, , , , , ,30.03, ,AA, , , ,30.03, 
23174,20130510,1553,11,SCT010 SCT040, ,10.00, , , ,68, ,20.0, ,62, ,16.7, ,58, ,14.4, , 71, ,16, ,270, ,24, ,29.67, , , , , ,30.02, ,AA, , , ,30.02, 
23174,20130510,1653,11,FEW012 SCT040, ,10.00, , , ,67, ,19.4, ,62, ,16.7, ,59, ,15.0, , 76, ,15, ,250, , , ,29.66, , , , , ,30.01, ,AA, , , ,30.01, 
23174,20130510,1751,11,FEW002 SCT012, ,10.00, ,BCFG, ,64, ,18.0, ,60, ,15.5, ,57, ,14.0, , 78, ,10, ,250, , , ,29.67, , , , , ,M, ,SP, , , ,30.02, 
23174,20130510,1753,11,FEW005 SCT012, ,10.00, ,BCFG, ,65, ,18.3, ,60, ,15.7, ,57, ,13.9, , 75, ,10, ,250, , , ,29.67, , , , , ,30.01, ,AA, , , ,30.02, 
23174,20130510,1853,11,FEW012 SCT150, , 9.00, , , ,64, ,17.8, ,60, ,15.5, ,57, ,13.9, , 78, , 9, ,250, , , ,29.69, , , , , ,30.03, ,AA, , , ,30.04, 
23174,20130510,1953,11,FEW012, ,10.00, , , ,63, ,17.2, ,60, ,15.6, ,58, ,14.4, , 84, , 8, ,250, , , ,29.71, , , , , ,30.05, ,AA, , , ,30.06, 
23174,20130510,2051,11,FEW008, ,10.00, , , ,63, ,17.0, ,60, ,15.2, ,57, ,14.0, , 81, , 0, ,000, , , ,29.73, , , , , ,M, ,SP, , , ,30.08, 
23174,20130510,2053,11,FEW008, , 9.00, , , ,63, ,17.2, ,60, ,15.6, ,58, ,14.4, , 84, , 0, ,000, , , ,29.73, , , , , ,30.07, ,AA, , , ,30.08, 
23174,20130510,2103,11,BKN011, , 9.00, , , ,63, ,17.0, ,60, ,15.2, ,57, ,14.0, , 81, , 5, ,190, , , ,29.73, , , , , ,M, ,SP, , , ,30.08, 
23174,20130510,2125,11,BKN011, , 8.00, , , ,63, ,17.0, ,60, ,15.2, ,57, ,14.0, , 81, , 0, ,000, , , ,29.74, , , , , ,M, ,SP, , , ,30.09, 
23174,20130510,2135,11,SCT011, , 8.00, , , ,63, ,17.0, ,60, ,15.2, ,57, ,14.0, , 81, , 0, ,000, , , ,29.73, , , , , ,M, ,SP, , , ,30.08, 
23174,20130510,2143,11,FEW009, , 8.00, , , ,63, ,17.0, ,60, ,15.2, ,57, ,14.0, , 81, , 3, ,250, , , ,29.73, , , , , ,M, ,SP, , , ,30.08, 
23174,20130510,2153,11,SCT010 SCT150, , 8.00, , , ,63, ,17.2, ,60, ,15.6, ,58, ,14.4, , 84, , 3, ,240, , , ,29.73, , , , , ,30.07, ,AA, , , ,30.08, 
23174,20130510,2253,11,FEW010 SCT150, , 9.00, , , ,62, ,16.7, ,60, ,15.3, ,58, ,14.4, , 87, , 5, ,230, , , ,29.73, , , , , ,30.07, ,AA, , , ,30.08, 
23174,20130510,2353,11,FEW150, , 8.00, , , ,62, ,16.7, ,60, ,15.3, ,58, ,14.4, , 87, , 5, ,240, , , ,29.72, , , , , ,30.06, ,AA, , , ,30.07, 
23174,20130511,0053,11,CLR, , 8.00, , , ,62, ,16.7, ,60, ,15.3, ,58, ,14.4, , 87, , 3, ,230, , , ,29.72, , , , , ,30.06, ,AA, , , ,30.07, 
23174,20130511,0153,11,CLR, , 8.00, , , ,62, ,16.7, ,60, ,15.3, ,58, ,14.4, , 87, , 0, ,000, , , ,29.71, , , , , ,30.06, ,AA, , , ,30.06, 
23174,20130511,0253,11,CLR, , 7.00, , , ,62, ,16.7, ,60, ,15.3, ,58, ,14.4, , 87, , 0, ,000, , , ,29.71, , , , , ,30.05, ,AA, , , ,30.06, 
23174,20130511,0353,11,SCT014, , 6.00, ,BR, ,61, ,16.1, ,59, ,15.1, ,58, ,14.4, , 90, , 0, ,000, , , ,29.70, , , , , ,30.04, ,AA, , , ,30.05, 
23174,20130511,0407,11,SCT008 SCT014, , 6.00, ,BR, ,63, ,17.0, ,60, ,15.2, ,57, ,14.0, , 81, , 0, ,000, , , ,29.70, , , , , ,M, ,SP, , , ,30.05, 
23174,20130511,0415,11,SCT008 BKN014, , 6.00, ,BR, ,61, ,16.0, ,59, ,14.8, ,57, ,14.0, , 87, , 0, ,000, , , ,29.70, , , , , ,M, ,SP, , , ,30.05, 
23174,20130511,0420,11,BKN008 BKN014, , 6.00, ,BR, ,61, ,16.0, ,59, ,14.8, ,57, ,14.0, , 87, , 0, ,000, , , ,29.70, , , , , ,M, ,SP, , , ,30.05, 
23174,20130511,0453,11,BKN008 BKN012, , 6.00, ,BR, ,62, ,16.7, ,60, ,15.3, ,58, ,14.4, , 87, , 0, ,000, , , ,29.70, , , , , ,30.04, ,AA, , , ,30.05, 
23174,20130511,0553,11,BKN008 BKN013, , 4.00, ,BR, ,62, ,16.7, ,60, ,15.6, ,59, ,15.0, , 90, , 0, ,000, , , ,29.71, , , , , ,30.06, ,AA, , , ,30.06, 
23174,20130511,0653,11,BKN007 BKN013, , 4.00, ,HZ, ,64, ,17.8, ,61, ,16.1, ,59, ,15.0, , 84, , 0, ,000, , , ,29.72, , , , , ,30.06, ,AA, , , ,30.07, 
23174,20130511,0709,11,SCT008 SCT014, , 4.00, ,HZ, ,64, ,18.0, ,62, ,16.7, ,61, ,16.0, , 90, , 0, ,000, , , ,29.72, , , , , ,M, ,SP, , , ,30.07, 
23174,20130511,0753,11,FEW013, , 5.00, ,HZ, ,67, ,19.4, ,62, ,16.7, ,59, ,15.0, , 76, , 0, ,000, , , ,29.72, , , , , ,30.06, ,AA, , , ,30.07, 
23174,20130511,0853,11,FEW012, , 6.00, ,HZ, ,70, ,21.1, ,63, ,17.4, ,59, ,15.0, , 68, , 7, ,270, , , ,29.71, , , , , ,30.06, ,AA, , , ,30.06, 
23174,20130511,0953,11,FEW012 SCT090, , 6.00, ,HZ, ,71, ,21.7, ,64, ,17.9, ,60, ,15.6, , 68, , 7, ,290, , , ,29.71, , , , , ,30.06, ,AA, , , ,30.06, 
23174,20130511,1053,11,FEW090, , 5.00, ,HZ, ,73, ,22.8, ,65, ,18.3, ,60, ,15.6, , 64, , 9, ,260, , , ,29.70, , , , , ,30.05, ,AA, , , ,30.05, 
23174,20130511,1142,11,FEW009 SCT095 SCT280, , 7.00, , , ,72, ,22.0, ,65, ,18.4, ,61, ,16.0, , 68, ,15, ,270, , , ,29.70, , , , , ,M, ,SP, , , ,30.05, 
23174,20130511,1153,11,FEW009 SCT095 SCT280, , 7.00, , , ,71, ,21.7, ,64, ,17.9, ,60, ,15.6, , 68, ,14, ,260, , , ,29.70, , , , , ,30.05, ,AA, , , ,30.05, 
23174,20130511,1244,11,BKN008 BKN095, , 6.00, ,HZ, ,70, ,21.0, ,64, ,18.0, ,61, ,16.0, , 73, ,14, ,260, , , ,29.70, , , , , ,M, ,SP, , , ,30.05, 
23174,20130511,1253,11,BKN008 BKN095, , 6.00, ,HZ, ,68, ,20.0, ,63, ,17.3, ,60, ,15.6, , 76, ,15, ,260, , , ,29.70, , , , , ,30.04, ,AA, , , ,30.05, 
23174,20130511,1327,11,SCT007 BKN095, , 5.00, ,HZ, ,70, ,21.0, ,64, ,18.0, ,61, ,16.0, , 73, ,13, ,260, , , ,29.69, , , , , ,M, ,SP, , , ,30.04, 
23174,20130511,1342,11,BKN006 BKN095, , 5.00, ,HZ, ,70, ,21.0, ,64, ,18.0, ,61, ,16.0, , 73, ,14, ,270, , , ,29.68, , , , , ,M, ,SP, , , ,30.03, 
23174,20130511,1353,11,BKN006 BKN095, , 5.00, ,HZ, ,68, ,20.0, ,63, ,17.3, ,60, ,15.6, , 76, ,15, ,260, , , ,29.68, , , , , ,30.02, ,AA, , , ,30.03, 
23174,20130511,1453,11,BKN007 BKN095, , 4.00, ,HZ, ,67, ,19.4, ,63, ,17.1, ,60, ,15.6, , 78, ,16, ,260, , , ,29.66, , , , , ,30.00, ,AA, , , ,30.01, 
23174,20130511,1553,11,BKN005 BKN050, , 6.00, ,HZ, ,68, ,20.0, ,63, ,17.3, ,60, ,15.6, , 76, ,17, ,270, , , ,29.65, , , , , ,29.99, ,AA, , , ,30.00, 
23174,20130511,1653,11,BKN005, , 5.00, ,HZ, ,65, ,18.3, ,62, ,16.6, ,60, ,15.6, , 84, ,15, ,260, , , ,29.65, , , , , ,29.99, ,AA, , , ,30.00, 
23174,20130511,1753,11,BKN007, , 8.00, , , ,64, ,17.8, ,61, ,16.1, ,59, ,15.0, , 84, ,13, ,250, , , ,29.64, , , , , ,29.99, ,AA, , , ,29.99, 
23174,20130511,1853,11,OVC005, , 6.00, ,BR, ,62, ,16.7, ,60, ,15.6, ,59, ,15.0, , 90, , 7, ,260, , , ,29.66, , , , , ,30.00, ,AA, , , ,30.01, 
23174,20130511,1953,11,SCT007, , 9.00, , , ,63, ,17.2, ,61, ,15.9, ,59, ,15.0, , 87, , 6, ,210, , , ,29.67, , , , , ,30.01, ,AA, , , ,30.02, 
23174,20130511,2053,11,FEW010 SCT200, , 9.00, , , ,62, ,16.7, ,60, ,15.6, ,59, ,15.0, , 90, , 6, ,190, , , ,29.68, , , , , ,30.03, ,AA, , , ,30.03, 
23174,20130511,2151,11,FEW005 SCT010 SCT200, , 9.00, , , ,63, ,17.0, ,61, ,15.9, ,59, ,15.0, , 87, , 3, ,180, , , ,29.71, , , , , ,M, ,SP, , , ,30.06, 
23174,20130511,2153,11,FEW005 SCT010 SCT200, , 9.00, , , ,63, ,17.2, ,61, ,15.9, ,59, ,15.0, , 87, , 5, ,180, , , ,29.71, , , , , ,30.05, ,AA, , , ,30.06, 
23174,20130511,2253,11,FEW007, , 8.00, , , ,63, ,17.2, ,61, ,15.9, ,59, ,15.0, , 87, , 0, ,000, , , ,29.71, , , , , ,30.05, ,AA, , , ,30.06, 
23174,20130511,2353,11,FEW007, , 7.00, , , ,63, ,17.2, ,61, ,15.9, ,59, ,15.0, , 87, , 0, ,000, , , ,29.71, , , , , ,30.05, ,AA, , , ,30.06, 
23174,20130512,0053,11,FEW007, , 7.00, , , ,63, ,17.2, ,61, ,15.9, ,59, ,15.0, , 87, , 0, ,000, , , ,29.70, , , , , ,30.04, ,AA, , , ,30.05, 
23174,20130512,0153,11,CLR, , 3.00, ,BR, ,61, ,16.1, ,60, ,15.4, ,59, ,15.0, , 93, , 5, ,260, , , ,29.70, , , , , ,30.04, ,AA, , , ,30.05, 
23174,20130512,0217,11,SCT003 SCT008, , 4.00, ,BR, ,61, ,16.0, ,60, ,15.4, ,59, ,15.0, , 93, , 6, ,280, , , ,29.69, , , , , ,M, ,SP, , , ,30.04, 
23174,20130512,0223,11,BKN003 BKN008, , 3.00, ,BR, ,61, ,16.0, ,60, ,15.4, ,59, ,15.0, , 93, , 5, ,290, , , ,29.69, , , , , ,M, ,SP, , , ,30.04, 
23174,20130512,0225,11,BKN003 BKN008, , 0.50, ,FG, ,61, ,16.0, ,60, ,15.4, ,59, ,15.0, , 93, , 5, ,270, , , ,29.69, , , , , ,M, ,SP, , , ,30.04, 
23174,20130512,0234,11,BKN003 BKN008, , 0.25, ,FG, ,61, ,16.0, ,60, ,15.4, ,59, ,15.0, , 93, , 5, ,270, , , ,29.69, , , , , ,M, ,SP, , , ,30.04, 
23174,20130512,0253,11,BKN003 OVC007, , 0.25, ,FG, ,61, ,16.1, ,60, ,15.4, ,59, ,15.0, , 93, , 3, ,310, , , ,29.68, , , , , ,30.02, ,AA, , , ,30.03, 
23174,20130512,0259,11,OVC003, , 2.00, ,BR, ,61, ,16.0, ,61, ,16.1, ,61, ,16.0, ,100, , 3, ,310, , , ,29.68, , , , , ,M, ,SP, , , ,30.03, 
23174,20130512,0308,11,OVC003, , 0.25, ,FG, ,61, ,16.0, ,61, ,16.1, ,61, ,16.0, ,100, , 3, ,330, , , ,29.68, , , , , ,M, ,SP, , , ,30.03, 
23174,20130512,0316,11,VV002, , 0.12,s,FG,s,61, ,16.0, ,60, ,15.4, ,59, ,15.0, , 93, , 3, ,320, , , ,29.67, , , , , ,M, ,SP, , , ,30.02, 
23174,20130512,0353,11,VV002, , 0.12,s,FG,s,60, ,15.6, ,59, ,15.2, ,59, ,15.0, , 97, , 6, ,280, , , ,29.67, , , , , ,30.02, ,AA, , , ,30.02, 
23174,20130512,0453,11,VV002, , 0.12,s,FG,s,61, ,16.1, ,60, ,15.7, ,60, ,15.6, , 97, , 0, ,000, , , ,29.68, , , , , ,30.02, ,AA, , , ,30.03, 
23174,20130512,0459,11,VV002, , 0.12,s,FG,s,61, ,16.0, ,61, ,16.1, ,61, ,16.0, ,100, , 0, ,000, , , ,29.68, , , , , ,M, ,SP, , , ,30.03, 
23174,20130512,0506,11,VV001, , 0.12,s,FG,s,61, ,16.0, ,61, ,16.1, ,61, ,16.0, ,100, , 0, ,000, , , ,29.69, , , , , ,M, ,SP, , , ,30.04, 
23174,20130512,0544,11,VV002, , 0.25, ,FG, ,61, ,16.0, ,61, ,16.1, ,61, ,16.0, ,100, , 0, ,000, , , ,29.70, , , , , ,M, ,SP, , , ,30.05, 
23174,20130512,0553,11,VV002, , 0.25, ,FG, ,60, ,15.6, ,60, ,15.5, ,60, ,15.6, ,100, , 0, ,000, , , ,29.70, , , , , ,30.04, ,AA, , , ,30.05, 
23174,20130512,0626,11,SCT002, , 1.00, ,BR, ,61, ,16.0, ,61, ,16.1, ,61, ,16.0, ,100, , 3, ,130, , , ,29.70, , , , , ,M, ,SP, , , ,30.05, 
23174,20130512,0653,11,FEW002, , 1.50, ,BR, ,62, ,16.7, ,61, ,16.3, ,61, ,16.1, , 97, , 0, ,000, , , ,29.70, , , , , ,30.04, ,AA, , , ,30.05, 
23174,20130512,0714,11,FEW002, , 2.00, ,BR, ,64, ,18.0, ,62, ,16.7, ,61, ,16.0, , 90, , 0, ,000, , , ,29.70, , , , , ,M, ,SP, , , ,30.05, 
23174,20130512,0732,11,CLR, , 4.00, ,HZ, ,66, ,19.0, ,63, ,17.2, ,61, ,16.0, , 84, , 0, ,000, , , ,29.70, , , , , ,M, ,SP, , , ,30.05, 
23174,20130512,0753,11,CLR, , 4.00, ,HZ, ,69, ,20.6, ,64, ,17.5, ,60, ,15.6, , 73, , 0, ,000, , , ,29.70, , , , , ,30.04, ,AA, , , ,30.05, 
23174,20130512,0853,11,FEW002 SCT070, , 6.00, ,HZ, ,69, ,20.6, ,64, ,17.5, ,60, ,15.6, , 73, ,10, ,270, , , ,29.69, , , , , ,30.04, ,AA, , , ,30.04, 
23174,20130512,0932,11,BKN002 BKN070, , 5.00, ,HZ, ,66, ,19.0, ,63, ,17.2, ,61, ,16.0, , 84, ,10, ,260, , , ,29.70, , , , , ,M, ,SP, , , ,30.05, 
23174,20130512,0940,11,FEW005 SCT070, , 6.00, ,HZ, ,66, ,19.0, ,63, ,17.2, ,61, ,16.0, , 84, , 9, ,260, , , ,29.70, , , , , ,M, ,SP, , , ,30.05, 
23174,20130512,0953,11,SCT005 SCT070, , 5.00, ,HZ, ,67, ,19.4, ,63, ,17.1, ,60, ,15.6, , 78, , 9, ,260, , , ,29.70, , , , , ,30.04, ,AA, , , ,30.05, 
23174,20130512,1003,11,BKN005 BKN070, , 5.00, ,HZ, ,68, ,20.0, ,64, ,17.6, ,61, ,16.0, , 78, , 9, ,270, , , ,29.70, , , , , ,M, ,SP, , , ,30.05, 
23174,20130512,1016,11,SCT005 SCT070, , 6.00, ,HZ, ,68, ,20.0, ,64, ,17.6, ,61, ,16.0, , 78, ,10, ,280, , , ,29.70, , , , , ,M, ,SP, , , ,30.05, 
23174,20130512,1053,11,FEW005 SCT070, , 9.00, , , ,67, ,19.4, ,62, ,16.7, ,59, ,15.0, , 76, ,11, ,270, , , ,29.69, , , , , ,30.04, ,AA, , , ,30.04, 
23174,20130512,1153,11,FEW005 SCT070, , 9.00, , , ,68, ,20.0, ,63, ,17.0, ,59, ,15.0, , 73, ,11, ,260, , , ,29.68, , , , , ,30.02, ,AA, , , ,30.03, 
23174,20130512,1253,11,FEW005 SCT070, ,10.00, , , ,70, ,21.1, ,63, ,17.4, ,59, ,15.0, , 68, ,13, ,270, , , ,29.66, , , , , ,30.01, ,AA, , , ,30.01, 
23174,20130512,1353,11,FEW005 SCT070, ,10.00, , , ,69, ,20.6, ,63, ,17.2, ,59, ,15.0, , 71, ,11, ,270, , , ,29.64, , , , , ,29.98, ,AA, , , ,29.99, 
23174,20130512,1453,11,FEW005 SCT070, ,10.00, , , ,69, ,20.6, ,64, ,17.5, ,60, ,15.6, , 73, ,13, ,260, , , ,29.61, , , , , ,29.96, ,AA, , , ,29.96, 
23174,20130512,1553,11,FEW005 SCT070, ,10.00, , , ,68, ,20.0, ,63, ,17.3, ,60, ,15.6, , 76, ,14, ,260, , , ,29.60, , , , , ,29.94, ,AA, , , ,29.95, 
23174,20130512,1653,11,FEW005 SCT070, ,10.00, , , ,70, ,21.1, ,64, ,17.7, ,60, ,15.6, , 71, ,10, ,260, , , ,29.57, , , , , ,29.92, ,AA, , , ,29.92, 
23174,20130512,1753,11,FEW070, ,10.00, , , ,69, ,20.6, ,63, ,17.2, ,59, ,15.0, , 71, ,11, ,260, , , ,29.56, , , , , ,29.90, ,AA, , , ,29.91, 
23174,20130512,1853,11,CLR, ,10.00, , , ,69, ,20.6, ,63, ,17.2, ,59, ,15.0, , 71, , 5, ,260, , , ,29.56, , , , , ,29.91, ,AA, , , ,29.91, 
23174,20130512,1953,11,CLR, ,10.00, , , ,70, ,21.1, ,63, ,17.4, ,59, ,15.0, , 68, , 3, ,190, , , ,29.56, , , , , ,29.91, ,AA, , , ,29.91, 
23174,20130512,2053,11,CLR, ,10.00, , , ,69, ,20.6, ,63, ,17.2, ,59, ,15.0, , 71, , 5, ,140, , , ,29.58, , , , , ,29.92, ,AA, , , ,29.93, 
23174,20130512,2153,11,CLR, ,10.00, , , ,69, ,20.6, ,62, ,16.9, ,58, ,14.4, , 68, , 0, ,000, , , ,29.59, , , , , ,29.93, ,AA, , , ,29.94, 
23174,20130512,2253,11,CLR, ,10.00, , , ,70, ,21.1, ,63, ,17.1, ,58, ,14.4, , 66, , 3, ,090, , , ,29.60, , , , , ,29.94, ,AA, , , ,29.95, 
23174,20130512,2353,11,CLR, ,10.00, , , ,73, ,22.8, ,64, ,17.7, ,58, ,14.4, , 59, , 3, ,VR , , , ,29.59, , , , , ,29.93, ,AA, , , ,29.94, 
23174,20130513,0053,11,CLR, ,10.00, , , ,72, ,22.2, ,64, ,17.5, ,58, ,14.4, , 62, , 0, ,000, , , ,29.58, , , , , ,29.92, ,AA, , , ,29.93, 
23174,20130513,0153,11,CLR, ,10.00, , , ,69, ,20.6, ,62, ,16.9, ,58, ,14.4, , 68, , 0, ,000, , , ,29.57, , , , , ,29.91, ,AA, , , ,29.92, 
23174,20130513,0253,11,CLR, ,10.00, , , ,68, ,20.0, ,63, ,17.0, ,59, ,15.0, , 73, , 3, ,120, , , ,29.56, , , , , ,29.91, ,AA, , , ,29.91, 
23174,20130513,0353,11,CLR, ,10.00, , , ,68, ,20.0, ,62, ,16.6, ,58, ,14.4, , 71, , 0, ,000, , , ,29.56, , , , , ,29.91, ,AA, , , ,29.91, 
23174,20130513,0453,11,FEW250, ,10.00, , , ,69, ,20.6, ,63, ,17.2, ,59, ,15.0, , 71, , 0, ,000, , , ,29.58, , , , , ,29.92, ,AA, , , ,29.93, 
23174,20130513,0553,11,FEW250, ,10.00, , , ,69, ,20.6, ,64, ,17.8, ,61, ,16.1, , 76, , 5, ,280, , , ,29.60, , , , , ,29.94, ,AA, , , ,29.95, 
23174,20130513,0653,11,FEW250, , 8.00, , , ,73, ,22.8, ,66, ,18.9, ,62, ,16.7, , 69, , 0, ,000, , , ,29.60, , , , , ,29.95, ,AA, , , ,29.95, 
23174,20130513,0753,11,FEW250, ,10.00, , , ,77, ,25.0, ,66, ,19.1, ,60, ,15.6, , 56, , 5, ,240, , , ,29.61, , , , , ,29.96, ,AA, , , ,29.96, 
23174,20130513,0853,11,FEW250, ,10.00, , , ,78, ,25.6, ,66, ,18.7, ,58, ,14.4, , 50, , 8, ,270, , , ,29.62, , , , , ,29.97, ,AA, , , ,29.97, 
23174,20130513,0953,11,FEW090 SCT180 SCT250, ,10.00, , , ,81, ,27.2, ,66, ,19.0, ,57, ,13.9, , 44, , 8, ,270, , , ,29.62, , , , , ,29.97, ,AA, , , ,29.97, 
23174,20130513,1053,11,FEW080 SCT160 SCT260, ,10.00, , , ,81, ,27.2, ,67, ,19.2, ,58, ,14.4, , 46, , 9, ,250, , , ,29.63, , , , , ,29.97, ,AA, , , ,29.98, 
23174,20130513,1153,11,FEW080 SCT250, ,10.00, , , ,84, ,28.9, ,68, ,19.8, ,58, ,14.4, , 41, , 8, ,260, , , ,29.61, , , , , ,29.95, ,AA, , , ,29.96, 
23174,20130513,1253,11,FEW080 SCT250, ,10.00, , , ,78, ,25.6, ,66, ,19.0, ,59, ,15.0, , 52, ,13, ,260, , , ,29.60, , , , , ,29.95, ,AA, , , ,29.95, 
23174,20130513,1353,11,FEW090 SCT200, ,10.00, , , ,77, ,25.0, ,64, ,17.9, ,56, ,13.3, , 48, ,17, ,270, , , ,29.59, , , , , ,29.93, ,AA, , , ,29.94, 
23174,20130513,1453,11,FEW090, ,10.00, , , ,75, ,23.9, ,64, ,17.8, ,57, ,13.9, , 54, ,15, ,250, , , ,29.56, , , , , ,29.91, ,AA, , , ,29.91, 
23174,20130513,1553,11,FEW090, ,10.00, , , ,76, ,24.4, ,64, ,18.0, ,57, ,13.9, , 52, ,11, ,240, , , ,29.54, , , , , ,29.89, ,AA, , , ,29.89, 
23174,20130513,1653,11,FEW090, ,10.00, , , ,77, ,25.0, ,64, ,17.6, ,55, ,12.8, , 47, ,16, ,250, , , ,29.53, , , , , ,29.87, ,AA, , , ,29.88, 
23174,20130513,1753,11,FEW250, ,10.00, , , ,78, ,25.6, ,64, ,17.5, ,54, ,12.2, , 44, ,15, ,270, , , ,29.52, , , , , ,29.86, ,AA, , , ,29.87, 
23174,20130513,1853,11,FEW250, ,10.00, , , ,72, ,22.2, ,62, ,16.9, ,56, ,13.3, , 57, ,13, ,270, , , ,29.52, , , , , ,29.87, ,AA, , , ,29.87, 
23174,20130513,1953,11,CLR, ,10.00, , , ,68, ,20.0, ,62, ,16.6, ,58, ,14.4, , 71, , 8, ,260, , , ,29.54, , , , , ,29.88, ,AA, , , ,29.89, 
23174,20130513,2053,11,CLR, ,10.00, , , ,67, ,19.4, ,62, ,16.4, ,58, ,14.4, , 73, , 8, ,250, , , ,29.55, , , , , ,29.89, ,AA, , , ,29.90, 
23174,20130513,2153,11,CLR, ,10.00, , , ,66, ,18.9, ,61, ,15.9, ,57, ,13.9, , 73, , 8, ,240, , , ,29.56, , , , , ,29.90, ,AA, , , ,29.91, 
23174,20130513,2253,11,CLR, ,10.00, , , ,66, ,18.9, ,60, ,15.6, ,56, ,13.3, , 70, ,10, ,240, , , ,29.56, , , , , ,29.90, ,AA, , , ,29.91, 
23174,20130513,2353,11,CLR, ,10.00, , , ,66, ,18.9, ,60, ,15.6, ,56, ,13.3, , 70, , 5, ,220, , , ,29.56, , , , , ,29.90, ,AA, , , ,29.91, 
23174,20130514,0053,11,CLR, ,10.00, , , ,65, ,18.3, ,59, ,15.1, ,55, ,12.8, , 70, , 5, ,190, , , ,29.56, , , , , ,29.90, ,AA, , , ,29.91, 
23174,20130514,0153,11,CLR, ,10.00, , , ,63, ,17.2, ,59, ,14.9, ,56, ,13.3, , 78, , 7, ,210, , , ,29.56, , , , , ,29.90, ,AA, , , ,29.91, 
